Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;NOx;O3;
09-02-2022 15:00:00;4.07;4.59;78.63;Data er manuelt kontrolleret
09-02-2022 14:30:00;3.37;3.84;80.07;Data er manuelt kontrolleret
09-02-2022 14:00:00;4.49;4.59;78.83;Data er manuelt kontrolleret
09-02-2022 13:30:00;2.87;3.33;78.51;Data er manuelt kontrolleret
09-02-2022 13:00:00;2.66;3.31;78.21;Data er manuelt kontrolleret
09-02-2022 12:30:00;4.11;6.62;75.92;Data er manuelt kontrolleret
09-02-2022 12:00:00;3.37;4.25;76.12;Data er manuelt kontrolleret
09-02-2022 11:30:00;3.08;3.73;74.3;Data er manuelt kontrolleret
09-02-2022 11:00:00;3.58;4.21;72;Data er manuelt kontrolleret
09-02-2022 10:30:00;4.53;5.16;69.57;Data er manuelt kontrolleret
09-02-2022 10:00:00;4.07;4.32;68.91;Data er manuelt kontrolleret
09-02-2022 09:30:00;5.14;5.99;67.39;Data er manuelt kontrolleret
09-02-2022 09:00:00;6.14;6.71;65.6;Data er manuelt kontrolleret
09-02-2022 08:30:00;6.88;7.65;65;Data er manuelt kontrolleret
09-02-2022 08:00:00;7.48;8.57;64.76;Data er manuelt kontrolleret
09-02-2022 07:30:00;9.45;10.29;63.84;Data er manuelt kontrolleret
09-02-2022 07:00:00;5.78;6.04;68.23;Data er manuelt kontrolleret
09-02-2022 06:30:00;4.74;5.36;68.87;Data er manuelt kontrolleret
09-02-2022 05:30:00;3.73;4.25;65.52;Data er manuelt kontrolleret
09-02-2022 05:00:00;3.61;3.9;65.72;Data er manuelt kontrolleret
09-02-2022 04:30:00;3.39;4;65.88;Data er manuelt kontrolleret
09-02-2022 04:00:00;2.75;3.08;66.06;Data er manuelt kontrolleret
09-02-2022 03:30:00;2.24;2.51;68.19;Data er manuelt kontrolleret
09-02-2022 03:00:00;2.24;2.64;;Data er manuelt kontrolleret
09-02-2022 02:30:00;2.26;2.85;72.12;Data er manuelt kontrolleret
09-02-2022 02:00:00;2.81;3.27;74.46;Data er manuelt kontrolleret
09-02-2022 01:30:00;3;3.39;74.46;Data er manuelt kontrolleret
09-02-2022 01:00:00;2.98;3.69;74.08;Data er manuelt kontrolleret
09-02-2022 00:30:00;2.73;3.33;74.78;Data er manuelt kontrolleret
09-02-2022 00:00:00;3;3.56;72.62;Data er manuelt kontrolleret
08-02-2022 23:30:00;3.14;3.73;70.19;Data er manuelt kontrolleret
08-02-2022 23:00:00;4.23;4.8;68.41;Data er manuelt kontrolleret
08-02-2022 22:30:00;4.46;4.99;67.99;Data er manuelt kontrolleret
08-02-2022 22:00:00;4.61;5.36;71.89;Data er manuelt kontrolleret
08-02-2022 21:30:00;4.26;4.7;75.52;Data er manuelt kontrolleret
08-02-2022 21:00:00;4.46;4.8;76.58;Data er manuelt kontrolleret
08-02-2022 20:30:00;4.11;4.69;76.97;Data er manuelt kontrolleret
08-02-2022 20:00:00;4.8;5.36;75.86;Data er manuelt kontrolleret
08-02-2022 19:30:00;3.71;4.3;78.41;Data er manuelt kontrolleret
08-02-2022 19:00:00;3.61;3.98;79.53;Data er manuelt kontrolleret
08-02-2022 18:30:00;3.84;4.34;78.43;Data er manuelt kontrolleret
08-02-2022 18:00:00;4.13;4.67;78.37;Data er manuelt kontrolleret
08-02-2022 17:30:00;5.36;5.72;77.31;Data er manuelt kontrolleret
08-02-2022 17:00:00;4.36;5.22;79.13;Data er manuelt kontrolleret
08-02-2022 16:30:00;4.13;4.65;80.93;Data er manuelt kontrolleret
08-02-2022 16:00:00;4.65;5.39;81.34;Data er manuelt kontrolleret
08-02-2022 15:30:00;3.65;4.49;83.48;Data er manuelt kontrolleret
08-02-2022 15:00:00;4.42;5.64;83.08;Data er manuelt kontrolleret
08-02-2022 14:30:00;4.07;5.51;83.8;Data er manuelt kontrolleret
08-02-2022 14:00:00;4.69;6.41;82.96;Data er manuelt kontrolleret
08-02-2022 13:30:00;4.44;6.14;82.42;Data er manuelt kontrolleret
08-02-2022 13:00:00;3.88;5.18;82.58;Data er manuelt kontrolleret
08-02-2022 12:30:00;3.9;5.34;82.24;Data er manuelt kontrolleret
08-02-2022 12:00:00;3.12;3.86;82.48;Data er manuelt kontrolleret
08-02-2022 11:30:00;4.09;5.41;81.94;Data er manuelt kontrolleret
08-02-2022 11:00:00;3.9;5.11;81.8;Data er manuelt kontrolleret
08-02-2022 10:30:00;5.49;6.96;79.81;Data er manuelt kontrolleret
08-02-2022 10:00:00;8.2;9.96;79.29;Data er manuelt kontrolleret
08-02-2022 09:30:00;7.76;8.99;76.97;Data er manuelt kontrolleret
08-02-2022 09:00:00;6.92;8.28;76.04;Data er manuelt kontrolleret
08-02-2022 08:30:00;5.76;7.02;75.78;Data er manuelt kontrolleret
08-02-2022 08:00:00;6.14;7.42;75.54;Data er manuelt kontrolleret
08-02-2022 07:30:00;5.85;6.88;76.34;Data er manuelt kontrolleret
08-02-2022 07:00:00;4.63;5.2;77.93;Data er manuelt kontrolleret
08-02-2022 06:30:00;3.33;4.17;77.01;Data er manuelt kontrolleret
08-02-2022 06:00:00;3.08;3.67;73.92;Data er manuelt kontrolleret
08-02-2022 05:30:00;3.63;4.17;70.53;Data er manuelt kontrolleret
08-02-2022 04:30:00;7.5;7.78;58.49;Data er manuelt kontrolleret
08-02-2022 04:00:00;5.41;5.39;58.87;Data er manuelt kontrolleret
08-02-2022 03:30:00;3.63;3.33;62.55;Data er manuelt kontrolleret
08-02-2022 03:00:00;2.91;2.43;66.22;Data er manuelt kontrolleret
08-02-2022 02:30:00;2.51;2.24;70.21;Data er manuelt kontrolleret
08-02-2022 02:00:00;2.3;2.43;;Data er manuelt kontrolleret
08-02-2022 01:30:00;1.7;1.42;74.14;Data er manuelt kontrolleret
08-02-2022 01:00:00;1.72;1.45;73.76;Data er manuelt kontrolleret
08-02-2022 00:30:00;1.99;1.99;72.42;Data er manuelt kontrolleret
08-02-2022 00:00:00;1.78;1.42;72.88;Data er manuelt kontrolleret
07-02-2022 23:30:00;2.31;2.33;71.67;Data er manuelt kontrolleret
07-02-2022 23:00:00;3.08;2.79;67.77;Data er manuelt kontrolleret
07-02-2022 22:30:00;3.81;3.61;67.28;Data er manuelt kontrolleret
07-02-2022 22:00:00;4.36;4.09;69.27;Data er manuelt kontrolleret
07-02-2022 21:30:00;3.31;3.58;74.4;Data er manuelt kontrolleret
07-02-2022 21:00:00;4.59;4.61;71.71;Data er manuelt kontrolleret
07-02-2022 20:30:00;2.83;2.83;71.94;Data er manuelt kontrolleret
07-02-2022 20:00:00;2.47;2.24;72.42;Data er manuelt kontrolleret
07-02-2022 19:30:00;2.6;2.79;72.8;Data er manuelt kontrolleret
07-02-2022 19:00:00;5.03;4.69;72.12;Data er manuelt kontrolleret
07-02-2022 18:30:00;4.25;4.11;73.6;Data er manuelt kontrolleret
07-02-2022 18:00:00;3.86;4.05;74.02;Data er manuelt kontrolleret
07-02-2022 17:30:00;4.15;4.25;73.58;Data er manuelt kontrolleret
07-02-2022 17:00:00;6.2;6.41;73.64;Data er manuelt kontrolleret
07-02-2022 16:30:00;7.54;8.09;72.1;Data er manuelt kontrolleret
07-02-2022 16:00:00;8.7;9.66;70.53;Data er manuelt kontrolleret
07-02-2022 15:30:00;8.19;9.47;71.15;Data er manuelt kontrolleret
07-02-2022 15:00:00;6.25;7.52;73.1;Data er manuelt kontrolleret
07-02-2022 14:30:00;6.1;7.98;72.76;Data er manuelt kontrolleret
07-02-2022 14:00:00;5.41;6.73;72.6;Data er manuelt kontrolleret
07-02-2022 13:30:00;4.57;6.02;73.3;Data er manuelt kontrolleret
07-02-2022 13:00:00;3.75;5.07;73.56;Data er manuelt kontrolleret
07-02-2022 12:30:00;3.71;4.69;73.5;Data er manuelt kontrolleret
07-02-2022 12:00:00;3.4;4.4;74.68;Data er manuelt kontrolleret
07-02-2022 11:30:00;4.23;5.36;73.98;Data er manuelt kontrolleret
07-02-2022 11:00:00;4.4;5.97;73.76;Data er manuelt kontrolleret
07-02-2022 10:30:00;4.78;6.14;73.6;Data er manuelt kontrolleret
07-02-2022 10:00:00;4.99;5.89;73.12;Data er manuelt kontrolleret
07-02-2022 09:30:00;5.05;6.16;74.54;Data er manuelt kontrolleret
07-02-2022 09:00:00;4.93;5.68;73.9;Data er manuelt kontrolleret
07-02-2022 08:30:00;7.21;7.98;71.31;Data er manuelt kontrolleret
07-02-2022 08:00:00;7.19;8.2;70.11;Data er manuelt kontrolleret
07-02-2022 07:30:00;5.66;6.37;71.37;Data er manuelt kontrolleret
07-02-2022 07:00:00;4.69;5.07;73.74;Data er manuelt kontrolleret
07-02-2022 06:30:00;4.61;4.65;73.86;Data er manuelt kontrolleret
07-02-2022 06:00:00;3.31;3.12;74.36;Data er manuelt kontrolleret
07-02-2022 05:30:00;2.98;3.17;75.08;Data er manuelt kontrolleret
07-02-2022 05:00:00;2.68;2.68;75.34;Data er manuelt kontrolleret
07-02-2022 04:30:00;3.61;3.63;75.12;Data er manuelt kontrolleret
07-02-2022 03:30:00;3.19;3.29;80.35;Data er manuelt kontrolleret
07-02-2022 03:00:00;1.74;1.51;83.58;Data er manuelt kontrolleret
07-02-2022 02:30:00;1.13;0.84;86.01;Data er manuelt kontrolleret
07-02-2022 02:00:00;1.32;1.01;86.53;Data er manuelt kontrolleret
07-02-2022 01:30:00;1.22;0.86;86.79;Data er manuelt kontrolleret
07-02-2022 01:00:00;0.98;0.69;;Data er manuelt kontrolleret
07-02-2022 00:30:00;1.24;1.07;87.15;Data er manuelt kontrolleret
07-02-2022 00:00:00;1.28;0.94;86.67;Data er manuelt kontrolleret
06-02-2022 23:30:00;2.33;1.99;81.17;Data er manuelt kontrolleret
06-02-2022 23:00:00;2.93;2.77;79.57;Data er manuelt kontrolleret
06-02-2022 22:30:00;2.89;2.73;80.25;Data er manuelt kontrolleret
06-02-2022 22:00:00;2.68;2.47;79.75;Data er manuelt kontrolleret
06-02-2022 21:30:00;2.91;2.56;79.07;Data er manuelt kontrolleret
06-02-2022 21:00:00;4.63;4.44;73.96;Data er manuelt kontrolleret
06-02-2022 20:30:00;4.42;4.26;75.02;Data er manuelt kontrolleret
06-02-2022 20:00:00;5.09;5.03;76.34;Data er manuelt kontrolleret
06-02-2022 19:30:00;6.08;6.18;77.15;Data er manuelt kontrolleret
06-02-2022 19:00:00;6.12;5.85;79.11;Data er manuelt kontrolleret
06-02-2022 18:30:00;6.9;6.64;77.67;Data er manuelt kontrolleret
