Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;NO2;O3;PM_2.5_Lvs;comment
11-01-2021 19:00:00;3.58;3.17;72.36;;Data er manuelt kontrolleret
11-01-2021 18:30:00;4.53;3.67;73.22;;Data er manuelt kontrolleret
11-01-2021 18:00:00;4.34;3.63;72.32;;Data er manuelt kontrolleret
11-01-2021 17:30:00;6.67;5.68;68.79;;Data er manuelt kontrolleret
11-01-2021 17:00:00;7.69;6.66;66.32;;Data er manuelt kontrolleret
11-01-2021 16:30:00;8.17;6.67;67.06;;Data er manuelt kontrolleret
11-01-2021 16:00:00;7.8;6.88;66.24;;Data er manuelt kontrolleret
11-01-2021 15:30:00;8.82;7.57;65.6;;Data er manuelt kontrolleret
11-01-2021 15:00:00;11.7;9.29;64.92;;Data er manuelt kontrolleret
11-01-2021 14:30:00;9.87;8.28;67;;Data er manuelt kontrolleret
11-01-2021 14:00:00;8.47;6.77;68.41;;Data er manuelt kontrolleret
11-01-2021 13:30:00;8.93;7.1;66.64;;Data er manuelt kontrolleret
11-01-2021 13:00:00;8.97;7.06;66.08;;Data er manuelt kontrolleret
11-01-2021 12:30:00;7.82;6.31;68.23;;Data er manuelt kontrolleret
11-01-2021 12:00:00;8.51;6.64;67.91;;Data er manuelt kontrolleret
11-01-2021 11:30:00;9.45;7.54;65.28;;Data er manuelt kontrolleret
11-01-2021 11:00:00;10.81;8.47;62.15;;Data er manuelt kontrolleret
11-01-2021 10:30:00;11.63;9.54;59.37;;Data er manuelt kontrolleret
11-01-2021 10:00:00;9.66;8.61;60.27;;Data er manuelt kontrolleret
11-01-2021 09:30:00;12.28;9.91;58.73;;Data er manuelt kontrolleret
11-01-2021 09:00:00;14.65;12.28;53.8;;Data er manuelt kontrolleret
11-01-2021 08:30:00;17.16;13.75;50.81;;Data er manuelt kontrolleret
11-01-2021 08:00:00;14.4;12.72;52.77;;Data er manuelt kontrolleret
11-01-2021 07:30:00;14.97;13.14;53.29;;Data er manuelt kontrolleret
11-01-2021 07:00:00;12.89;10.81;56.88;;Data er manuelt kontrolleret
11-01-2021 06:30:00;8.24;6.77;61.47;;Data er manuelt kontrolleret
11-01-2021 05:30:00;3.71;3.61;66.38;;Data er manuelt kontrolleret
11-01-2021 05:00:00;3;2.87;68.17;;Data er manuelt kontrolleret
11-01-2021 04:30:00;2.14;2.2;67.49;;Data er manuelt kontrolleret
11-01-2021 04:00:00;2.49;2.49;64.8;;Data er manuelt kontrolleret
11-01-2021 03:30:00;2.75;2.64;65.2;;Data er manuelt kontrolleret
11-01-2021 03:00:00;2.91;2.85;;;Data er manuelt kontrolleret
11-01-2021 02:30:00;2.79;2.41;63.74;;Data er manuelt kontrolleret
11-01-2021 02:00:00;3.46;3.1;60.53;;Data er manuelt kontrolleret
11-01-2021 01:30:00;3.35;3.39;58.13;;Data er manuelt kontrolleret
11-01-2021 01:00:00;4.84;4.28;54.36;;Data er manuelt kontrolleret
11-01-2021 00:30:00;5.3;5.18;53.46;;Data er manuelt kontrolleret
11-01-2021 00:00:00;5.49;4.99;54.52;3.06;Data er manuelt kontrolleret
10-01-2021 23:30:00;5.53;5.39;53.82;;Data er manuelt kontrolleret
10-01-2021 23:00:00;6.52;6.37;51.43;;Data er manuelt kontrolleret
10-01-2021 22:30:00;8.19;7.27;50.43;;Data er manuelt kontrolleret
10-01-2021 22:00:00;9.49;8.51;48.66;;Data er manuelt kontrolleret
10-01-2021 21:30:00;9.39;8.76;49.71;;Data er manuelt kontrolleret
10-01-2021 21:00:00;8.43;8.38;50.53;;Data er manuelt kontrolleret
10-01-2021 20:30:00;9.96;9.31;50.55;;Data er manuelt kontrolleret
10-01-2021 20:00:00;11.34;10.46;48.54;;Data er manuelt kontrolleret
10-01-2021 19:30:00;11.59;11.04;49.99;;Data er manuelt kontrolleret
10-01-2021 19:00:00;16.35;15.49;43.07;;Data er manuelt kontrolleret
10-01-2021 18:30:00;10.61;9.62;58.33;;Data er manuelt kontrolleret
10-01-2021 18:00:00;11.23;10.48;58.61;;Data er manuelt kontrolleret
10-01-2021 17:30:00;10.58;9.33;58.57;;Data er manuelt kontrolleret
10-01-2021 17:00:00;10.27;9.41;54.32;;Data er manuelt kontrolleret
10-01-2021 16:30:00;11.05;9.72;55.16;;Data er manuelt kontrolleret
10-01-2021 16:00:00;12.26;10.31;55.42;;Data er manuelt kontrolleret
10-01-2021 15:30:00;10.06;9.03;57.22;;Data er manuelt kontrolleret
10-01-2021 15:00:00;12.99;10.82;55.06;;Data er manuelt kontrolleret
10-01-2021 14:30:00;11.49;10.19;58.97;;Data er manuelt kontrolleret
10-01-2021 14:00:00;5.83;5.07;66.74;;Data er manuelt kontrolleret
10-01-2021 13:30:00;6.69;5.97;64.84;;Data er manuelt kontrolleret
10-01-2021 13:00:00;6.45;5.45;66.38;;Data er manuelt kontrolleret
10-01-2021 12:30:00;7.84;6.29;62.9;;Data er manuelt kontrolleret
10-01-2021 12:00:00;9.08;7.34;63.66;;Data er manuelt kontrolleret
10-01-2021 11:30:00;7.44;6.23;64.54;;Data er manuelt kontrolleret
10-01-2021 11:00:00;10.42;9.12;61.51;;Data er manuelt kontrolleret
10-01-2021 10:30:00;9.05;7.86;65.12;;Data er manuelt kontrolleret
10-01-2021 10:00:00;6.87;6.16;68.31;;Data er manuelt kontrolleret
10-01-2021 09:30:00;5.83;5.22;69.29;;Data er manuelt kontrolleret
10-01-2021 09:00:00;5.45;4.82;63.84;;Data er manuelt kontrolleret
10-01-2021 08:30:00;5.16;4.67;57.14;;Data er manuelt kontrolleret
10-01-2021 08:00:00;4.02;3.86;55.04;;Data er manuelt kontrolleret
10-01-2021 07:30:00;3.96;3.61;53.03;;Data er manuelt kontrolleret
10-01-2021 07:00:00;3.61;3.19;50.91;;Data er manuelt kontrolleret
10-01-2021 06:30:00;3.54;3.02;51.03;;Data er manuelt kontrolleret
10-01-2021 06:00:00;2.62;2.51;48.91;;Data er manuelt kontrolleret
10-01-2021 05:30:00;2.83;2.79;46.72;;Data er manuelt kontrolleret
10-01-2021 04:30:00;2.03;1.97;38.82;;Data er manuelt kontrolleret
10-01-2021 04:00:00;3.14;2.62;34.77;;Data er manuelt kontrolleret
10-01-2021 03:30:00;3.31;2.66;33.39;;Data er manuelt kontrolleret
10-01-2021 03:00:00;3.61;2.66;32.01;;Data er manuelt kontrolleret
10-01-2021 02:30:00;4.09;3.21;30.71;;Data er manuelt kontrolleret
10-01-2021 02:00:00;4.9;3.86;;;Data er manuelt kontrolleret
10-01-2021 01:30:00;4.74;4.07;29.32;;Data er manuelt kontrolleret
10-01-2021 01:00:00;5.03;4.26;29.9;;Data er manuelt kontrolleret
10-01-2021 00:30:00;4.72;3.81;32.03;;Data er manuelt kontrolleret
10-01-2021 00:00:00;4.59;3.48;34.39;5.74;Data er manuelt kontrolleret
09-01-2021 23:30:00;4.55;3.86;34.47;;Data er manuelt kontrolleret
09-01-2021 23:00:00;5.36;4.19;33.09;;Data er manuelt kontrolleret
09-01-2021 22:30:00;6.9;5.45;32.71;;Data er manuelt kontrolleret
09-01-2021 22:00:00;9.07;7.04;33.21;;Data er manuelt kontrolleret
09-01-2021 21:30:00;5.58;4.55;36.36;;Data er manuelt kontrolleret
09-01-2021 21:00:00;5.24;3.67;37.84;;Data er manuelt kontrolleret
09-01-2021 20:30:00;4.88;3.52;38.68;;Data er manuelt kontrolleret
09-01-2021 20:00:00;7.02;5.62;39.06;;Data er manuelt kontrolleret
09-01-2021 19:30:00;7.67;6.01;38.86;;Data er manuelt kontrolleret
09-01-2021 19:00:00;12.14;10.84;30.08;;Data er manuelt kontrolleret
09-01-2021 18:30:00;16.62;14.02;25.43;;Data er manuelt kontrolleret
09-01-2021 18:00:00;17.37;15.19;23.21;;Data er manuelt kontrolleret
09-01-2021 17:30:00;12.43;10;32.23;;Data er manuelt kontrolleret
09-01-2021 17:00:00;16.08;12.89;27.76;;Data er manuelt kontrolleret
09-01-2021 16:30:00;17.79;14.44;19.98;;Data er manuelt kontrolleret
09-01-2021 16:00:00;21.76;18.11;15.83;;Data er manuelt kontrolleret
09-01-2021 15:30:00;11.59;8.91;31.39;;Data er manuelt kontrolleret
09-01-2021 15:00:00;12.01;9.89;28.06;;Data er manuelt kontrolleret
09-01-2021 14:30:00;10.02;7.75;27.32;;Data er manuelt kontrolleret
09-01-2021 14:00:00;8.13;6.02;28.04;;Data er manuelt kontrolleret
09-01-2021 13:30:00;8.24;5.83;29.92;;Data er manuelt kontrolleret
09-01-2021 13:00:00;13.27;9.87;22.97;;Data er manuelt kontrolleret
09-01-2021 12:30:00;22.82;16.26;16.4;;Data er manuelt kontrolleret
09-01-2021 12:00:00;20.04;13.52;18.72;;Data er manuelt kontrolleret
09-01-2021 11:30:00;18.67;13.08;18.6;;Data er manuelt kontrolleret
09-01-2021 11:00:00;12.24;9.89;21.11;;Data er manuelt kontrolleret
09-01-2021 10:30:00;11.84;9.75;20.66;;Data er manuelt kontrolleret
09-01-2021 10:00:00;8.91;7.71;22.57;;Data er manuelt kontrolleret
09-01-2021 09:30:00;8.97;8.11;21.71;;Data er manuelt kontrolleret
09-01-2021 09:00:00;7.82;6.73;23.37;;Data er manuelt kontrolleret
09-01-2021 08:30:00;7.27;6.14;23.81;;Data er manuelt kontrolleret
09-01-2021 08:00:00;5.74;5.18;24.53;;Data er manuelt kontrolleret
09-01-2021 07:30:00;5.41;4.84;25.31;;Data er manuelt kontrolleret
09-01-2021 07:00:00;5.36;4.32;26.3;;Data er manuelt kontrolleret
09-01-2021 06:30:00;7.44;6.12;23.53;;Data er manuelt kontrolleret
09-01-2021 06:00:00;6.58;5.39;23.95;;Data er manuelt kontrolleret
09-01-2021 05:30:00;4.3;3.67;25.92;;Data er manuelt kontrolleret
09-01-2021 05:00:00;4.82;4.02;26.74;;Data er manuelt kontrolleret
09-01-2021 04:30:00;4;3.58;26.98;;Data er manuelt kontrolleret
09-01-2021 03:30:00;4.11;3.67;28.24;;Data er manuelt kontrolleret
09-01-2021 03:00:00;4;3.48;28.42;;Data er manuelt kontrolleret
09-01-2021 02:30:00;3.48;3.19;29.1;;Data er manuelt kontrolleret
09-01-2021 02:00:00;4.11;3.39;28.4;;Data er manuelt kontrolleret
09-01-2021 01:30:00;4.17;3.82;28.38;;Data er manuelt kontrolleret
09-01-2021 01:00:00;4.7;3.94;;;Data er manuelt kontrolleret
09-01-2021 00:30:00;4.25;3.86;28.84;;Data er manuelt kontrolleret
09-01-2021 00:00:00;4.9;4.23;28.24;6.54;Data er manuelt kontrolleret
08-01-2021 23:30:00;5.22;4.32;28.24;;Data er manuelt kontrolleret
08-01-2021 23:00:00;4.51;3.82;29.96;;Data er manuelt kontrolleret
08-01-2021 22:30:00;4.32;3.65;32.19;;Data er manuelt kontrolleret
08-01-2021 22:00:00;5.43;4.59;31.27;;Data er manuelt kontrolleret
08-01-2021 21:30:00;4.82;4.28;30.69;;Data er manuelt kontrolleret
08-01-2021 21:00:00;4.88;4.21;30.16;;Data er manuelt kontrolleret
08-01-2021 20:30:00;4.9;4.09;30.65;;Data er manuelt kontrolleret
08-01-2021 20:00:00;4.82;4.44;30.67;;Data er manuelt kontrolleret
08-01-2021 19:30:00;6.27;5.47;29.76;;Data er manuelt kontrolleret
08-01-2021 19:00:00;7.29;4.78;30.97;;Data er manuelt kontrolleret
08-01-2021 18:30:00;5.79;4.92;31.09;;Data er manuelt kontrolleret
08-01-2021 18:00:00;5.58;4.7;32.17;;Data er manuelt kontrolleret
08-01-2021 17:30:00;6.25;5.41;31.73;;Data er manuelt kontrolleret
08-01-2021 17:00:00;6.56;5.91;31.79;;Data er manuelt kontrolleret
08-01-2021 16:30:00;8.4;6.46;30.79;;Data er manuelt kontrolleret
08-01-2021 16:00:00;9.1;7.86;29.48;;Data er manuelt kontrolleret
08-01-2021 15:30:00;10.42;8.93;28.64;;Data er manuelt kontrolleret
08-01-2021 15:00:00;11.17;9.08;28.38;;Data er manuelt kontrolleret
08-01-2021 14:30:00;12.35;10.25;28.64;;Data er manuelt kontrolleret
08-01-2021 14:00:00;11.15;8.95;30.45;;Data er manuelt kontrolleret
08-01-2021 13:30:00;10.08;8.03;32.31;;Data er manuelt kontrolleret
08-01-2021 13:00:00;11.84;9.41;31.73;;Data er manuelt kontrolleret
08-01-2021 12:30:00;11.86;9.6;33.09;;Data er manuelt kontrolleret
08-01-2021 12:00:00;9.35;7.38;36.18;;Data er manuelt kontrolleret
08-01-2021 11:30:00;11.97;9.1;35.68;;Data er manuelt kontrolleret
08-01-2021 11:00:00;11.07;8.72;36.4;;Data er manuelt kontrolleret
08-01-2021 10:30:00;15.32;10.25;35.16;;Data er manuelt kontrolleret
08-01-2021 10:00:00;12.3;9.87;35.5;;Data er manuelt kontrolleret
08-01-2021 09:30:00;11.13;9.16;35.46;;Data er manuelt kontrolleret
08-01-2021 09:00:00;10.86;8.93;33.59;;Data er manuelt kontrolleret
08-01-2021 08:30:00;12.26;10.16;31.13;;Data er manuelt kontrolleret
08-01-2021 08:00:00;11.88;9.98;31.57;;Data er manuelt kontrolleret
08-01-2021 07:30:00;10.06;8.55;32.83;;Data er manuelt kontrolleret
08-01-2021 07:00:00;7.65;6.75;33.85;;Data er manuelt kontrolleret
08-01-2021 06:30:00;6.87;5.62;34.79;;Data er manuelt kontrolleret
08-01-2021 05:30:00;5.22;4.53;36.7;;Data er manuelt kontrolleret
08-01-2021 05:00:00;4.4;4.15;37.26;;Data er manuelt kontrolleret
08-01-2021 04:30:00;5.03;4.36;38.44;;Data er manuelt kontrolleret
08-01-2021 04:00:00;3.79;3.79;38.78;;Data er manuelt kontrolleret
08-01-2021 03:30:00;4.09;3.84;37.52;;Data er manuelt kontrolleret
08-01-2021 02:30:00;3.92;3.61;37.88;;Data er manuelt kontrolleret
08-01-2021 02:00:00;4.28;3.84;38.76;;Data er manuelt kontrolleret
08-01-2021 01:30:00;4.34;4.15;39.38;;Data er manuelt kontrolleret
08-01-2021 01:00:00;4.63;4.36;40.05;;Data er manuelt kontrolleret
08-01-2021 00:30:00;4.53;4.21;40.03;;Data er manuelt kontrolleret
08-01-2021 00:00:00;4.4;4;40.89;5.09;Data er manuelt kontrolleret
07-01-2021 23:30:00;4.99;4.76;40.89;;Data er manuelt kontrolleret
07-01-2021 23:00:00;4.25;4.19;41.59;;Data er manuelt kontrolleret
07-01-2021 22:30:00;4.17;3.96;41.49;;Data er manuelt kontrolleret
07-01-2021 22:00:00;4.72;4.4;41.79;;Data er manuelt kontrolleret
07-01-2021 21:30:00;4.95;4.63;41.65;;Data er manuelt kontrolleret
07-01-2021 21:00:00;6.1;5.49;41.79;;Data er manuelt kontrolleret
07-01-2021 20:30:00;5.66;4.95;43.23;;Data er manuelt kontrolleret
07-01-2021 20:00:00;5.53;5.16;43.11;;Data er manuelt kontrolleret
07-01-2021 19:30:00;6.88;6.16;42.39;;Data er manuelt kontrolleret
07-01-2021 19:00:00;11.13;9.33;39.3;;Data er manuelt kontrolleret
07-01-2021 18:30:00;12.64;11.67;36.66;;Data er manuelt kontrolleret
07-01-2021 18:00:00;10.31;9.08;38.7;;Data er manuelt kontrolleret
07-01-2021 17:30:00;10.21;9.51;37.92;;Data er manuelt kontrolleret
07-01-2021 17:00:00;12.87;11.28;35.78;;Data er manuelt kontrolleret
07-01-2021 16:30:00;19.09;16.56;31.53;;Data er manuelt kontrolleret
07-01-2021 16:00:00;19.72;17.65;31.03;;Data er manuelt kontrolleret
07-01-2021 15:30:00;17.31;15.22;33.45;;Data er manuelt kontrolleret
07-01-2021 15:00:00;20.5;17.27;30.45;;Data er manuelt kontrolleret
07-01-2021 14:30:00;20.96;17.56;30.33;;Data er manuelt kontrolleret
07-01-2021 14:00:00;18.15;15.22;31.45;;Data er manuelt kontrolleret
07-01-2021 13:30:00;15.11;12.95;34.09;;Data er manuelt kontrolleret
07-01-2021 13:00:00;11.21;9.22;37.52;;Data er manuelt kontrolleret
07-01-2021 12:30:00;10.04;8.22;38.56;;Data er manuelt kontrolleret
07-01-2021 12:00:00;14.08;11.21;36.18;;Data er manuelt kontrolleret
07-01-2021 11:30:00;14.44;11.8;35.14;;Data er manuelt kontrolleret
07-01-2021 11:00:00;14.38;12.03;34.27;;Data er manuelt kontrolleret
07-01-2021 10:30:00;13.22;10.88;34.65;;Data er manuelt kontrolleret
07-01-2021 10:00:00;12.09;10.16;34.84;;Data er manuelt kontrolleret
07-01-2021 09:30:00;14.55;12.72;31.25;;Data er manuelt kontrolleret
07-01-2021 09:00:00;14.52;12.76;31.15;;Data er manuelt kontrolleret
07-01-2021 08:30:00;15.26;13.43;31.05;;Data er manuelt kontrolleret
07-01-2021 08:00:00;10.9;9.64;34.96;;Data er manuelt kontrolleret
07-01-2021 07:30:00;10.44;8.61;35.38;;Data er manuelt kontrolleret
07-01-2021 07:00:00;9.56;7.61;36.64;;Data er manuelt kontrolleret
07-01-2021 06:30:00;8.38;7.21;37.58;;Data er manuelt kontrolleret
07-01-2021 06:00:00;9.43;7.32;36.94;;Data er manuelt kontrolleret
07-01-2021 05:30:00;5.49;4.86;39.51;;Data er manuelt kontrolleret
07-01-2021 04:30:00;6.01;5.51;39.16;;Data er manuelt kontrolleret
07-01-2021 04:00:00;5.39;4.72;40.03;;Data er manuelt kontrolleret
07-01-2021 03:30:00;6.35;5.72;39.79;;Data er manuelt kontrolleret
07-01-2021 03:00:00;4.13;3.98;41.67;;Data er manuelt kontrolleret
07-01-2021 02:30:00;5.55;4.74;41.29;;Data er manuelt kontrolleret
07-01-2021 02:00:00;3.79;3.52;;;Data er manuelt kontrolleret
07-01-2021 01:30:00;4.13;3.58;42.35;;Data er manuelt kontrolleret
07-01-2021 01:00:00;4.63;4.28;41.27;;Data er manuelt kontrolleret
07-01-2021 00:30:00;5.91;5.32;40.07;;Data er manuelt kontrolleret
07-01-2021 00:00:00;5.45;4.86;40.09;5.81;Data er manuelt kontrolleret
06-01-2021 23:30:00;4.53;4.53;39.83;;Data er manuelt kontrolleret
06-01-2021 23:00:00;3.96;3.86;39.97;;Data er manuelt kontrolleret
06-01-2021 22:30:00;3.52;3.19;41.27;;Data er manuelt kontrolleret
06-01-2021 22:00:00;4.44;3.94;40.45;;Data er manuelt kontrolleret
06-01-2021 21:30:00;5.85;4.92;39.12;;Data er manuelt kontrolleret
06-01-2021 21:00:00;10.23;6.77;37.4;;Data er manuelt kontrolleret
06-01-2021 20:30:00;5.13;4.38;40.05;;Data er manuelt kontrolleret
06-01-2021 20:00:00;5.05;4.32;39.85;;Data er manuelt kontrolleret
06-01-2021 19:30:00;4.61;3.94;40.23;;Data er manuelt kontrolleret
06-01-2021 19:00:00;5.78;5.18;40.09;;Data er manuelt kontrolleret
06-01-2021 18:30:00;6.5;5.79;39.81;;Data er manuelt kontrolleret
06-01-2021 18:00:00;6.27;5.34;40.45;;Data er manuelt kontrolleret
06-01-2021 17:30:00;7.06;5.93;38.58;;Data er manuelt kontrolleret
06-01-2021 17:00:00;7.54;6.45;37;;Data er manuelt kontrolleret
06-01-2021 16:30:00;9.45;7.94;34.75;;Data er manuelt kontrolleret
06-01-2021 16:00:00;10.73;8.47;34.57;;Data er manuelt kontrolleret
06-01-2021 15:30:00;12.72;9.52;34.23;;Data er manuelt kontrolleret
06-01-2021 15:00:00;10.9;8.61;35.98;;Data er manuelt kontrolleret
06-01-2021 14:30:00;10.82;8.24;37;;Data er manuelt kontrolleret
06-01-2021 14:00:00;9.24;6.83;39.22;;Data er manuelt kontrolleret
06-01-2021 13:30:00;11.17;7.92;39.44;;Data er manuelt kontrolleret
06-01-2021 13:00:00;7.36;5.64;40.71;;Data er manuelt kontrolleret
06-01-2021 12:30:00;6.77;5.58;41.41;;Data er manuelt kontrolleret
06-01-2021 12:00:00;7.86;5.85;40.83;;Data er manuelt kontrolleret
06-01-2021 11:30:00;8.22;6.56;40.07;;Data er manuelt kontrolleret
06-01-2021 11:00:00;9.91;7.84;38.76;;Data er manuelt kontrolleret
06-01-2021 10:30:00;10.9;8.22;38.7;;Data er manuelt kontrolleret
06-01-2021 10:00:00;10.69;8.76;38.5;;Data er manuelt kontrolleret
06-01-2021 09:30:00;11.8;8.97;36.4;;Data er manuelt kontrolleret
06-01-2021 09:00:00;9.14;7.67;36.72;;Data er manuelt kontrolleret
06-01-2021 08:30:00;10.54;8.64;35.5;;Data er manuelt kontrolleret
06-01-2021 08:00:00;13.22;10.52;33.71;;Data er manuelt kontrolleret
06-01-2021 07:30:00;14.92;12.2;32.85;;Data er manuelt kontrolleret
06-01-2021 07:00:00;11.53;9.47;34.71;;Data er manuelt kontrolleret
06-01-2021 06:30:00;6.02;4.88;38;;Data er manuelt kontrolleret
06-01-2021 06:00:00;4.95;4.19;37.78;;Data er manuelt kontrolleret
06-01-2021 05:30:00;4.02;3.17;38.8;;Data er manuelt kontrolleret
06-01-2021 05:00:00;3.33;2.93;38.3;;Data er manuelt kontrolleret
06-01-2021 04:30:00;3.12;2.66;38.86;;Data er manuelt kontrolleret
06-01-2021 03:30:00;2.62;2.51;38.04;;Data er manuelt kontrolleret
06-01-2021 03:00:00;2.16;2.14;37.7;;Data er manuelt kontrolleret
06-01-2021 02:30:00;2.7;2.39;37.04;;Data er manuelt kontrolleret
06-01-2021 02:00:00;2.31;2.35;35.34;;Data er manuelt kontrolleret
06-01-2021 01:30:00;2.83;2.45;33.99;;Data er manuelt kontrolleret
06-01-2021 01:00:00;3.44;3.39;;;Data er manuelt kontrolleret
06-01-2021 00:30:00;2.64;2.6;33.41;;Data er manuelt kontrolleret
06-01-2021 00:00:00;3.52;3.02;31.77;3.37;Data er manuelt kontrolleret
05-01-2021 23:30:00;3.73;3.48;31.87;;Data er manuelt kontrolleret
05-01-2021 23:00:00;3.9;3.77;30.45;;Data er manuelt kontrolleret
05-01-2021 22:30:00;4.07;3.81;29.5;;Data er manuelt kontrolleret
05-01-2021 22:00:00;4.17;3.58;27.48;;Data er manuelt kontrolleret
05-01-2021 21:30:00;5.14;4.42;25.15;;Data er manuelt kontrolleret
05-01-2021 21:00:00;5.36;4.53;24.61;;Data er manuelt kontrolleret
05-01-2021 20:30:00;6.46;5.45;22.89;;Data er manuelt kontrolleret
05-01-2021 20:00:00;7.44;6.46;20.2;;Data er manuelt kontrolleret
05-01-2021 19:30:00;5.79;5.34;21.79;;Data er manuelt kontrolleret
05-01-2021 19:00:00;7.4;6.16;20.89;;Data er manuelt kontrolleret
05-01-2021 18:30:00;7.48;6.14;20.91;;Data er manuelt kontrolleret
05-01-2021 18:00:00;8.4;6.92;20.38;;Data er manuelt kontrolleret
05-01-2021 17:30:00;7.94;6.88;19.98;;Data er manuelt kontrolleret
05-01-2021 17:00:00;10.88;8.97;18.24;;Data er manuelt kontrolleret
05-01-2021 16:30:00;11.93;9.93;17.26;;Data er manuelt kontrolleret
05-01-2021 16:00:00;13.39;11;17.18;;Data er manuelt kontrolleret
05-01-2021 15:30:00;14.25;11.07;16.8;;Data er manuelt kontrolleret
05-01-2021 15:00:00;14.88;10.21;16.78;;Data er manuelt kontrolleret
05-01-2021 14:30:00;12.95;9.24;18.18;;Data er manuelt kontrolleret
05-01-2021 14:00:00;13.85;10.14;17.22;;Data er manuelt kontrolleret
05-01-2021 13:30:00;10.17;7.4;20.46;;Data er manuelt kontrolleret
05-01-2021 13:00:00;7.65;5.55;22.41;;Data er manuelt kontrolleret
05-01-2021 12:30:00;9.39;6.71;20.4;;Data er manuelt kontrolleret
05-01-2021 12:00:00;10.6;7.46;18.7;;Data er manuelt kontrolleret
05-01-2021 11:30:00;9.29;6.41;19.96;;Data er manuelt kontrolleret
05-01-2021 11:00:00;7.78;5.66;20.32;;Data er manuelt kontrolleret
05-01-2021 10:30:00;8.61;6.52;19.12;;Data er manuelt kontrolleret
05-01-2021 10:00:00;10.02;7.71;17.54;;Data er manuelt kontrolleret
05-01-2021 09:30:00;19.53;13.06;12.79;;Data er manuelt kontrolleret
05-01-2021 09:00:00;20.87;12.87;13.61;;Data er manuelt kontrolleret
05-01-2021 08:30:00;21.25;12.43;13.75;;Data er manuelt kontrolleret
05-01-2021 08:00:00;21.11;12.53;13.17;;Data er manuelt kontrolleret
05-01-2021 07:30:00;15.53;10.58;14.89;;Data er manuelt kontrolleret
05-01-2021 07:00:00;25.44;14.23;10.94;;Data er manuelt kontrolleret
05-01-2021 06:30:00;31.73;16.22;8.06;;Data er manuelt kontrolleret
05-01-2021 05:30:00;37.96;18.05;5.39;;Data er manuelt kontrolleret
05-01-2021 05:00:00;34.04;17.16;6.96;;Data er manuelt kontrolleret
05-01-2021 04:30:00;15.34;10.23;14.53;;Data er manuelt kontrolleret
05-01-2021 04:00:00;4.9;4.67;20.84;;Data er manuelt kontrolleret
05-01-2021 03:30:00;5.51;4.82;22.67;;Data er manuelt kontrolleret
05-01-2021 03:00:00;5.34;4.92;;;Data er manuelt kontrolleret
05-01-2021 02:30:00;4.93;4.42;25.7;;Data er manuelt kontrolleret
05-01-2021 02:00:00;3.73;3.08;27.26;;Data er manuelt kontrolleret
05-01-2021 01:30:00;6.22;5.51;25.58;;Data er manuelt kontrolleret
05-01-2021 01:00:00;5.58;5.03;26.32;;Data er manuelt kontrolleret
05-01-2021 00:30:00;3.19;2.54;29.56;;Data er manuelt kontrolleret
05-01-2021 00:00:00;7.23;5.7;28.06;4.47;Data er manuelt kontrolleret
04-01-2021 23:30:00;7;5.51;28.42;;Data er manuelt kontrolleret
04-01-2021 23:00:00;5.58;4.9;29;;Data er manuelt kontrolleret
04-01-2021 22:30:00;6.16;5.13;29.16;;Data er manuelt kontrolleret
04-01-2021 22:00:00;5.05;4.19;30.53;;Data er manuelt kontrolleret
04-01-2021 21:30:00;7.96;6.54;29.36;;Data er manuelt kontrolleret
04-01-2021 21:00:00;4.9;4.26;32.63;;Data er manuelt kontrolleret
04-01-2021 20:30:00;7.34;6.18;31.31;;Data er manuelt kontrolleret
04-01-2021 20:00:00;8.63;7.15;32.35;;Data er manuelt kontrolleret
04-01-2021 19:30:00;11.63;8.15;31.35;;Data er manuelt kontrolleret
04-01-2021 19:00:00;6.23;5.6;34.88;;Data er manuelt kontrolleret
04-01-2021 18:30:00;7.69;6.31;34.96;;Data er manuelt kontrolleret
04-01-2021 18:00:00;7.63;6.33;36.22;;Data er manuelt kontrolleret
04-01-2021 17:30:00;10.54;9.05;33.49;;Data er manuelt kontrolleret
04-01-2021 17:00:00;13.52;11.63;31.83;;Data er manuelt kontrolleret
04-01-2021 16:30:00;14.1;11.93;32.89;;Data er manuelt kontrolleret
04-01-2021 16:00:00;19.93;15.3;29.94;;Data er manuelt kontrolleret
04-01-2021 15:30:00;18.61;14.9;31.95;;Data er manuelt kontrolleret
04-01-2021 15:00:00;12.74;10.96;37.88;;Data er manuelt kontrolleret
04-01-2021 14:30:00;12.87;10.48;41.47;;Data er manuelt kontrolleret
04-01-2021 14:00:00;6.79;5.41;46.98;;Data er manuelt kontrolleret
04-01-2021 13:30:00;22.72;16.56;34.71;;Data er manuelt kontrolleret
04-01-2021 13:00:00;28.9;19.74;32.37;;Data er manuelt kontrolleret
04-01-2021 12:30:00;13.31;10.75;43.71;;Data er manuelt kontrolleret
04-01-2021 12:00:00;33.24;22.74;32.21;;Data er manuelt kontrolleret
