Recorded;CO;NO2;SO2;NOx
01-06-2021 07:00:00;0.33;63.13;1.41;144.53
01-06-2021 06:30:00;0.21;19.11;0.8;62.08
01-06-2021 05:30:00;0.4;72.73;2.08;163.73
01-06-2021 05:00:00;0.28;56.36;1.41;125.21
01-06-2021 04:30:00;0.24;31.06;0.69;58.89
01-06-2021 04:00:00;0.16;4.19;0.32;5.66
01-06-2021 03:30:00;0.15;2.96;0.29;4.07
01-06-2021 03:00:00;0.15;2.7;0.27;2.54
01-06-2021 02:30:00;0.15;1.93;0.27;2.26
01-06-2021 02:00:00;0.15;2.26;0.19;2.01
01-06-2021 01:30:00;0.15;1.34;0.13;1.2
01-06-2021 01:00:00;0.16;1.82;0.11;0.82
01-06-2021 00:30:00;0.15;1.13;0.03;0.73
01-06-2021 00:00:00;0.16;1.22;0.11;1.3
31-05-2021 23:30:00;0.15;1.91;0.13;2.35
31-05-2021 23:00:00;0.15;3.35;0.27;3.52
31-05-2021 22:30:00;0.15;3.33;0.19;4.46
31-05-2021 22:00:00;0.19;4.13;0.13;4.82
31-05-2021 21:30:00;0.19;5.93;0.0;8.63
31-05-2021 21:00:00;0.19;5.07;0.03;6.69
31-05-2021 20:30:00;0.19;4.19;0.03;6.52
31-05-2021 20:00:00;0.17;5.58;0.13;7.38
31-05-2021 19:30:00;0.17;5.03;0.24;6.16
31-05-2021 19:00:00;0.19;6.23;0.35;9.33
31-05-2021 18:30:00;0.2;7.8;0.29;10.73
31-05-2021 18:00:00;0.19;6.01;0.24;8.26
31-05-2021 17:30:00;0.2;10.31;0.35;16.24
31-05-2021 17:00:00;0.21;7.86;0.37;13.48
31-05-2021 16:30:00;0.22;10.31;0.43;17.14
31-05-2021 16:00:00;0.23;11.19;0.48;19.51
31-05-2021 15:30:00;0.27;18.23;0.72;39.91
31-05-2021 15:00:00;0.23;10.84;0.59;19.78
31-05-2021 14:30:00;0.27;29.05;0.72;47.85
31-05-2021 14:00:00;0.22;10.33;0.45;17.98
31-05-2021 13:30:00;0.22;13.2;0.45;23.7
31-05-2021 13:00:00;0.2;9.39;0.4;19.51
31-05-2021 12:30:00;0.2;9.12;0.32;18.44
31-05-2021 12:00:00;0.21;10.0;0.4;20.52
31-05-2021 11:30:00;0.2;13.48;0.4;25.21
31-05-2021 11:00:00;0.2;10.33;0.29;20.52
31-05-2021 10:30:00;0.21;13.37;0.32;25.57
31-05-2021 10:00:00;0.21;11.15;0.48;19.95
31-05-2021 09:30:00;0.2;14.06;0.45;26.3
31-05-2021 09:00:00;0.19;9.85;0.29;17.67
31-05-2021 08:30:00;0.17;10.02;0.16;17.75
31-05-2021 08:00:00;0.19;14.31;0.24;22.41
31-05-2021 07:30:00;0.17;11.84;0.19;22.41
31-05-2021 07:00:00;0.19;16.22;0.35;30.64
31-05-2021 06:30:00;0.19;14.17;0.48;27.29
31-05-2021 06:00:00;0.21;13.23;0.32;25.7
31-05-2021 05:30:00;0.19;11.44;0.05;18.36
31-05-2021 04:30:00;0.16;3.04;0.08;3.69
31-05-2021 04:00:00;0.16;1.76;0.24;2.56
31-05-2021 03:30:00;0.15;2.03;0.24;2.05
31-05-2021 03:00:00;0.16;2.56;0.29;3.39
31-05-2021 02:30:00;0.16;2.51;0.13;2.95
31-05-2021 02:00:00;0.17;2.43;0.13;3.25
31-05-2021 01:30:00;0.17;2.49;0.11;3.37
31-05-2021 01:00:00;0.17;2.73;0.16;2.79
31-05-2021 00:30:00;0.17;3.33;0.11;4.02
31-05-2021 00:00:00;0.19;4.05;0.24;4.3
30-05-2021 23:30:00;0.17;4.34;0.13;5.57
30-05-2021 23:00:00;0.19;4.86;0.08;5.18
30-05-2021 22:30:00;0.19;5.79;0.0;6.79
30-05-2021 22:00:00;0.19;10.19;0.0;12.22
30-05-2021 21:30:00;0.2;11.9;0.0;14.59
30-05-2021 21:00:00;0.2;15.22;0.13;20.18
30-05-2021 20:30:00;0.23;19.83;0.29;25.46
30-05-2021 20:00:00;0.22;21.42;0.4;27.14
30-05-2021 19:30:00;0.22;18.25;0.53;23.72
30-05-2021 19:00:00;0.24;14.31;0.64;21.38
30-05-2021 18:30:00;0.22;11.67;0.82;16.18
30-05-2021 18:00:00;0.26;22.62;0.96;39.28
30-05-2021 17:30:00;0.26;12.47;0.88;18.25
30-05-2021 17:00:00;0.33;18.32;1.01;26.89
30-05-2021 16:30:00;0.27;25.11;0.96;43.09
30-05-2021 16:00:00;0.31;24.46;1.2;45.04
30-05-2021 15:30:00;0.37;24.79;1.25;42.99
30-05-2021 15:00:00;0.45;34.65;1.3;66.71
30-05-2021 14:30:00;0.28;22.93;0.93;48.37
30-05-2021 14:00:00;0.29;17.0;0.77;33.14
30-05-2021 13:30:00;0.31;53.65;1.2;82.29
30-05-2021 13:00:00;0.28;22.91;1.01;47.68
30-05-2021 12:30:00;0.38;27.16;1.14;52.29
30-05-2021 12:00:00;0.37;31.52;1.54;71.8
30-05-2021 11:30:00;0.45;24.96;2.58;52.61
30-05-2021 11:00:00;0.47;24.46;4.18;80.29
30-05-2021 10:30:00;0.49;25.91;7.29;81.19
30-05-2021 10:00:00;0.5;51.64;6.31;148.18
30-05-2021 09:30:00;0.29;25.28;1.46;49.46
30-05-2021 09:00:00;0.3;23.5;1.22;41.65
30-05-2021 08:30:00;0.24;18.19;0.9;31.71
30-05-2021 08:00:00;0.2;11.99;0.72;18.74
30-05-2021 07:30:00;0.2;7.75;0.61;12.3
30-05-2021 07:00:00;0.19;7.42;0.61;10.92
30-05-2021 06:30:00;0.16;6.06;0.51;9.05
30-05-2021 06:00:00;0.21;6.64;0.48;8.82
30-05-2021 05:30:00;0.17;16.47;0.64;24.5
30-05-2021 05:00:00;0.22;29.76;0.75;51.66
30-05-2021 04:30:00;0.17;14.0;0.53;18.15
30-05-2021 03:30:00;0.17;24.08;0.32;34.25
30-05-2021 02:30:00;0.17;10.92;0.0;14.84
30-05-2021 02:00:00;0.19;8.05;0.03;9.98
30-05-2021 01:30:00;0.16;6.5;0.0;7.59
30-05-2021 01:00:00;0.17;8.99;0.08;11.32
30-05-2021 00:30:00;0.17;9.45;0.08;10.65
30-05-2021 00:00:00;0.17;9.62;0.05;10.94
29-05-2021 23:30:00;0.2;16.08;0.08;22.38
29-05-2021 23:00:00;0.21;20.92;0.11;34.48
29-05-2021 22:30:00;0.22;24.4;0.08;32.95
29-05-2021 22:00:00;0.21;28.04;0.13;39.42
29-05-2021 21:30:00;0.21;15.49;0.11;22.93
29-05-2021 21:00:00;0.17;12.3;0.13;15.85
29-05-2021 20:30:00;0.21;12.13;0.21;14.36
29-05-2021 20:00:00;0.2;18.67;0.32;26.11
29-05-2021 19:30:00;0.19;11.46;0.32;15.45
29-05-2021 19:00:00;0.21;12.7;0.48;17.94
29-05-2021 18:30:00;0.21;14.1;1.97;20.77
29-05-2021 18:00:00;0.37;27.92;3.38;58.81
29-05-2021 17:30:00;0.31;27.08;1.38;62.86
29-05-2021 17:00:00;0.35;36.78;2.34;74.05
29-05-2021 16:30:00;0.37;38.61;2.45;77.48
29-05-2021 16:00:00;0.42;25.44;0.82;48.6
29-05-2021 15:30:00;0.44;30.22;0.98;58.33
29-05-2021 15:00:00;0.37;40.26;1.04;69.9
29-05-2021 14:30:00;0.23;5.11;0.69;26.83
29-05-2021 14:00:00;0.23;9.08;0.43;16.22
29-05-2021 13:30:00;0.21;8.53;0.45;13.39
29-05-2021 13:00:00;0.21;9.87;0.37;15.24
29-05-2021 12:30:00;0.22;11.55;0.51;19.26
29-05-2021 12:00:00;0.21;15.45;0.51;25.32
29-05-2021 11:30:00;0.21;10.48;0.4;17.94
29-05-2021 11:00:00;0.22;10.33;0.35;16.5
29-05-2021 10:30:00;0.21;9.41;0.21;14.4
29-05-2021 10:00:00;0.21;8.87;0.16;14.82
29-05-2021 09:30:00;0.19;7.08;0.03;11.86
29-05-2021 09:00:00;0.19;6.54;0.13;10.92
29-05-2021 08:30:00;0.21;7.36;0.19;11.88
29-05-2021 08:00:00;0.17;9.75;0.16;15.85
29-05-2021 07:30:00;0.16;7.38;0.13;11.78
29-05-2021 07:00:00;0.16;3.88;0.11;4.51
29-05-2021 06:30:00;0.16;4.51;0.03;6.5
29-05-2021 05:30:00;0.15;8.2;0.0;9.79
29-05-2021 05:00:00;0.15;6.33;0.0;7.27
29-05-2021 04:30:00;0.14;2.93;0.0;2.16
29-05-2021 04:00:00;0.15;2.68;0.0;2.89
29-05-2021 03:30:00;0.15;2.26;0.0;1.78
29-05-2021 03:00:00;0.14;2.18;0.0;1.59
29-05-2021 02:30:00;0.15;2.35;0.0;2.07
29-05-2021 02:00:00;0.15;2.41;0.0;2.49
29-05-2021 01:30:00;0.15;2.66;0.0;2.14
29-05-2021 01:00:00;0.15;2.37;0.0;1.82
29-05-2021 00:30:00;0.16;2.16;0.0;2.16
29-05-2021 00:00:00;0.15;2.87;0.0;2.54
28-05-2021 23:30:00;0.15;3.86;0.0;3.33
28-05-2021 23:00:00;0.15;4.09;0.0;4.46
28-05-2021 22:30:00;0.16;4.7;0.0;5.41
28-05-2021 22:00:00;0.16;7.48;0.0;9.37
28-05-2021 21:30:00;0.17;7.98;0.0;10.61
28-05-2021 21:00:00;0.17;7.78;0.0;11.61
28-05-2021 20:30:00;0.17;7.21;0.0;9.07
28-05-2021 20:00:00;0.21;6.77;0.0;8.51
28-05-2021 19:30:00;0.21;8.91;0.0;11.86
28-05-2021 19:00:00;0.19;13.98;0.0;21.23
28-05-2021 18:30:00;0.21;12.24;0.0;17.67
28-05-2021 18:00:00;0.19;8.64;0.0;12.16
28-05-2021 17:30:00;0.19;9.64;0.0;13.43
28-05-2021 17:00:00;0.21;11.7;0.0;18.88
28-05-2021 16:30:00;0.23;17.17;0.0;30.91
28-05-2021 16:00:00;0.2;17.33;0.0;28.11
28-05-2021 15:30:00;0.21;16.05;0.11;25.72
28-05-2021 15:00:00;0.21;18.44;0.03;28.96
28-05-2021 14:30:00;0.22;17.88;0.03;29.95
28-05-2021 14:00:00;0.22;15.99;0.08;26.66
28-05-2021 13:30:00;0.21;13.88;0.16;23.01
28-05-2021 13:00:00;0.21;14.31;0.21;27.69
28-05-2021 12:30:00;0.21;18.59;0.32;41.52
28-05-2021 12:00:00;0.21;14.57;0.13;22.19
28-05-2021 11:30:00;0.2;12.99;0.16;21.67
28-05-2021 11:00:00;0.19;11.49;0.03;19.72
28-05-2021 10:30:00;0.2;12.89;0.0;22.47
28-05-2021 10:00:00;0.2;15.22;0.0;26.78
28-05-2021 09:30:00;0.19;15.85;0.11;26.6
28-05-2021 09:00:00;0.19;18.42;0.13;31.46
28-05-2021 08:30:00;0.21;20.33;0.05;35.73
28-05-2021 08:00:00;0.21;16.39;0.61;61.05
28-05-2021 07:30:00;0.21;3.35;1.36;87.82
28-05-2021 07:00:00;0.2;26.49;0.19;49.25
28-05-2021 06:30:00;0.22;31.29;0.11;59.04
28-05-2021 06:00:00;0.2;22.68;0.08;36.68
28-05-2021 05:30:00;0.2;22.61;0.35;37.31
28-05-2021 04:30:00;0.17;9.94;0.08;13.08
28-05-2021 04:00:00;0.16;6.33;0.24;8.01
28-05-2021 03:30:00;0.16;5.72;0.16;7.27
28-05-2021 03:00:00;0.14;2.68;0.08;3.5
28-05-2021 02:30:00;0.14;11.36;0.19;16.22
28-05-2021 02:00:00;0.15;12.26;0.13;13.18
28-05-2021 01:30:00;0.17;14.34;0.35;26.28
28-05-2021 01:00:00;0.19;15.07;0.13;21.71
28-05-2021 00:30:00;0.19;22.49;0.19;29.3
28-05-2021 00:00:00;0.19;22.85;0.35;31.42
27-05-2021 23:30:00;0.29;41.96;0.72;66.34
27-05-2021 23:00:00;0.24;26.2;0.48;38.77
27-05-2021 22:30:00;0.27;30.6;0.75;53.88
27-05-2021 22:00:00;0.51;36.3;0.82;70.95
27-05-2021 21:30:00;0.19;16.08;0.59;40.95
27-05-2021 21:00:00;0.17;15.24;0.24;24.33
27-05-2021 20:30:00;0.17;7.61;0.13;10.37
27-05-2021 20:00:00;0.17;13.12;0.13;18.15
27-05-2021 19:30:00;0.16;9.18;0.21;14.9
27-05-2021 19:00:00;0.15;6.54;0.19;10.56
27-05-2021 18:30:00;0.16;6.71;0.35;12.16
27-05-2021 18:00:00;0.17;10.86;0.24;18.67
27-05-2021 17:30:00;0.16;9.85;0.35;15.7
27-05-2021 17:00:00;0.17;11.28;0.35;21.67
27-05-2021 16:30:00;0.3;19.95;1.44;104.52
27-05-2021 16:00:00;0.37;58.25;2.26;140.0
27-05-2021 15:30:00;0.34;53.49;2.66;174.94
27-05-2021 15:00:00;0.43;45.69;3.46;206.15
27-05-2021 14:30:00;0.41;60.22;5.16;359.7
27-05-2021 14:00:00;0.48;67.57;3.01;203.49
27-05-2021 13:30:00;0.33;70.88;3.67;232.23
27-05-2021 13:00:00;0.36;98.38;3.96;264.14
27-05-2021 12:30:00;0.3;35.38;2.29;143.36
27-05-2021 12:00:00;0.37;0.0;17.64;968.59
27-05-2021 11:30:00;0.29;0.0;10.35;743.24
27-05-2021 11:00:00;0.29;151.49;12.11;919.49
27-05-2021 10:30:00;0.26;56.63;9.74;463.84
27-05-2021 10:00:00;0.21;29.68;1.14;78.58
27-05-2021 09:30:00;0.24;34.9;1.97;142.73
27-05-2021 09:00:00;0.26;46.76;1.81;131.91
27-05-2021 08:30:00;0.26;32.95;2.02;134.91
27-05-2021 08:00:00;0.22;49.21;2.02;137.09
27-05-2021 07:30:00;0.27;31.96;2.63;163.0
27-05-2021 07:00:00;0.3;55.94;2.18;143.49
27-05-2021 06:30:00;0.35;51.87;2.61;170.5
27-05-2021 06:00:00;0.41;56.97;1.73;140.26
27-05-2021 05:30:00;0.33;46.68;2.34;147.51
27-05-2021 05:00:00;0.2;46.01;1.65;100.48
27-05-2021 04:30:00;0.2;18.07;0.69;38.59
27-05-2021 03:30:00;0.15;2.79;0.05;3.19
27-05-2021 03:00:00;0.15;2.24;0.08;3.48
27-05-2021 02:30:00;0.15;2.68;0.13;2.93
27-05-2021 02:00:00;0.14;3.58;0.08;3.9
27-05-2021 01:30:00;0.14;3.6;0.19;5.47
27-05-2021 01:00:00;0.16;3.12;0.16;2.89
27-05-2021 00:30:00;0.14;3.4;0.19;4.0
27-05-2021 00:00:00;0.2;5.37;0.11;6.43
26-05-2021 23:30:00;0.17;14.4;0.13;22.41
26-05-2021 23:00:00;0.16;11.95;0.16;19.49
26-05-2021 22:30:00;0.19;14.31;0.29;22.8
26-05-2021 22:00:00;0.23;21.48;0.59;36.51
26-05-2021 21:30:00;0.3;27.79;0.96;64.13
26-05-2021 21:00:00;0.27;29.59;1.25;57.85
26-05-2021 20:30:00;0.22;26.09;1.49;45.02
26-05-2021 20:00:00;0.26;34.04;1.2;55.67
26-05-2021 19:30:00;0.21;24.29;0.59;45.84
26-05-2021 19:00:00;0.23;23.91;0.64;47.93
26-05-2021 18:30:00;0.26;28.63;0.61;55.35
26-05-2021 18:00:00;0.23;30.26;0.96;68.81
26-05-2021 17:30:00;0.24;31.94;0.72;72.33
26-05-2021 17:00:00;0.24;25.47;0.61;58.56
26-05-2021 16:30:00;0.26;29.64;0.64;65.04
26-05-2021 16:00:00;0.24;24.56;0.85;68.54
26-05-2021 15:30:00;0.26;46.68;1.44;119.09
26-05-2021 15:00:00;0.29;40.24;2.1;138.66
26-05-2021 14:30:00;0.24;63.09;1.57;116.72
26-05-2021 14:00:00;0.28;48.83;1.49;107.71
26-05-2021 13:30:00;0.27;33.22;2.16;129.48
26-05-2021 13:00:00;0.27;34.73;1.04;80.31
26-05-2021 12:30:00;0.38;48.14;1.2;94.94
26-05-2021 12:00:00;0.24;21.36;1.01;79.41
26-05-2021 11:30:00;0.24;30.14;0.72;69.14
26-05-2021 11:00:00;0.26;29.41;1.04;79.48
26-05-2021 10:30:00;0.21;26.91;1.04;57.6
26-05-2021 10:00:00;0.21;33.76;0.98;73.86
26-05-2021 09:30:00;0.21;41.06;1.22;87.23
26-05-2021 09:00:00;0.24;19.22;0.93;65.64
26-05-2021 08:30:00;0.24;37.1;0.96;80.67
26-05-2021 08:00:00;0.27;38.06;1.41;87.94
26-05-2021 07:30:00;0.35;39.44;1.09;95.28
26-05-2021 07:00:00;0.28;36.38;1.25;99.18
26-05-2021 06:30:00;0.36;38.5;1.38;98.8
26-05-2021 05:30:00;0.27;25.05;1.73;81.15
26-05-2021 05:00:00;0.22;21.82;1.22;44.39
26-05-2021 04:30:00;0.21;11.23;1.06;33.07
26-05-2021 04:00:00;0.2;13.79;0.75;23.12
26-05-2021 03:30:00;0.2;6.75;0.67;9.35
26-05-2021 03:00:00;0.19;4.26;0.56;5.2
26-05-2021 02:30:00;0.17;2.66;0.59;2.26
26-05-2021 02:00:00;0.19;3.16;0.59;4.46
26-05-2021 01:30:00;0.19;2.73;0.45;2.64
26-05-2021 01:00:00;0.2;4.63;0.43;5.39
26-05-2021 00:30:00;0.19;4.92;0.67;6.62
26-05-2021 00:00:00;0.19;5.05;0.61;5.97
25-05-2021 23:30:00;0.23;8.85;0.67;19.64
25-05-2021 23:00:00;0.21;6.71;0.56;10.86
25-05-2021 22:30:00;0.21;12.49;0.67;18.95
25-05-2021 22:00:00;0.22;8.55;1.28;53.51
25-05-2021 21:30:00;0.24;36.85;0.85;57.15
25-05-2021 21:00:00;0.33;57.76;1.57;106.22
25-05-2021 20:30:00;0.3;32.57;0.96;52.29
25-05-2021 20:00:00;0.38;45.33;1.17;85.05
25-05-2021 19:30:00;0.41;50.39;1.14;92.24
25-05-2021 19:00:00;0.36;20.56;2.02;123.26
25-05-2021 18:30:00;0.33;38.65;1.22;83.96
25-05-2021 18:00:00;0.38;35.53;1.62;68.58
25-05-2021 17:30:00;0.36;34.16;2.02;108.06
25-05-2021 17:00:00;0.47;73.48;2.55;163.12
25-05-2021 16:30:00;0.37;54.1;2.18;127.03
25-05-2021 16:00:00;0.34;49.69;1.57;102.93
25-05-2021 15:30:00;0.36;45.69;2.0;123.09
25-05-2021 15:00:00;0.41;68.39;2.13;144.85
25-05-2021 14:30:00;0.43;52.9;2.71;163.77
25-05-2021 14:00:00;0.36;49.15;1.94;112.74
25-05-2021 13:30:00;0.43;75.56;2.82;187.73
25-05-2021 13:00:00;0.36;48.5;2.05;116.78
25-05-2021 12:30:00;0.35;56.63;3.17;187.1
25-05-2021 12:00:00;0.36;46.89;1.84;117.2
25-05-2021 11:30:00;0.36;33.16;2.18;118.14
25-05-2021 11:00:00;0.3;54.66;2.13;129.02
25-05-2021 10:30:00;0.34;47.7;2.16;126.45
25-05-2021 10:00:00;0.29;45.82;1.49;100.79
25-05-2021 09:30:00;0.38;48.77;2.05;134.41
25-05-2021 09:00:00;0.31;38.21;1.28;95.28
25-05-2021 08:30:00;0.26;37.18;1.41;87.46
25-05-2021 08:00:00;0.31;1.7;2.9;127.56
25-05-2021 07:30:00;0.35;73.33;2.37;166.23
25-05-2021 07:00:00;0.35;65.73;2.42;168.7
25-05-2021 06:30:00;0.47;68.54;2.34;175.53
25-05-2021 06:00:00;0.33;43.78;2.0;120.24
25-05-2021 05:30:00;0.34;55.73;1.89;127.95
25-05-2021 04:30:00;0.23;22.11;0.82;32.13
25-05-2021 04:00:00;0.16;13.25;0.61;18.42
25-05-2021 03:30:00;0.17;7.11;0.56;8.36
25-05-2021 03:00:00;0.16;6.5;0.45;7.27
25-05-2021 02:30:00;0.16;6.12;0.21;7.17
25-05-2021 02:00:00;0.16;5.55;0.19;6.62
25-05-2021 01:30:00;0.16;6.33;0.29;6.43
25-05-2021 01:00:00;0.37;7.61;0.32;8.05
25-05-2021 00:30:00;0.16;4.59;0.35;4.53
25-05-2021 00:00:00;0.16;4.46;0.37;4.48
24-05-2021 23:30:00;0.17;5.26;0.4;6.08
24-05-2021 23:00:00;0.16;5.32;0.32;6.14
24-05-2021 22:30:00;0.16;5.39;0.16;7.23
24-05-2021 22:00:00;0.17;8.38;0.37;13.64
24-05-2021 21:30:00;0.21;11.21;0.43;17.04
24-05-2021 21:00:00;0.23;20.77;0.53;33.87
24-05-2021 20:30:00;0.24;21.88;0.61;35.95
24-05-2021 20:00:00;0.21;13.75;0.64;24.94
24-05-2021 19:30:00;0.23;16.73;0.51;30.05
24-05-2021 19:00:00;0.23;22.19;0.56;33.49
24-05-2021 18:30:00;0.24;19.28;0.64;32.15
24-05-2021 18:00:00;0.24;17.08;0.69;32.63
24-05-2021 17:30:00;0.22;17.58;0.61;34.54
24-05-2021 17:00:00;0.22;13.52;0.67;30.77
24-05-2021 16:30:00;0.23;17.5;0.85;32.67
24-05-2021 16:00:00;0.24;19.99;0.72;41.04
24-05-2021 15:30:00;0.22;15.72;0.45;31.65
24-05-2021 15:00:00;0.27;17.14;0.69;37.77
24-05-2021 14:30:00;0.23;18.3;0.67;37.62
24-05-2021 14:00:00;0.23;14.48;0.72;36.8
24-05-2021 13:30:00;0.22;17.25;0.69;34.29
24-05-2021 13:00:00;0.27;16.12;0.67;33.24
24-05-2021 12:30:00;0.23;13.85;0.61;31.4
24-05-2021 12:00:00;0.27;17.84;0.88;39.93
24-05-2021 11:30:00;0.26;13.04;0.82;37.16
24-05-2021 11:00:00;0.35;24.23;0.85;46.32
24-05-2021 10:30:00;0.26;16.5;0.82;42.65
24-05-2021 10:00:00;0.23;15.95;0.53;36.76
24-05-2021 09:30:00;0.22;21.02;0.51;43.43
24-05-2021 09:00:00;0.23;19.43;0.72;38.1
24-05-2021 08:30:00;0.22;14.99;0.59;32.49
24-05-2021 08:00:00;0.2;14.23;0.56;29.24
24-05-2021 07:30:00;0.21;17.04;0.61;30.66
24-05-2021 07:00:00;0.2;16.93;0.64;30.85
24-05-2021 06:30:00;0.2;15.74;0.64;28.67
24-05-2021 06:00:00;0.21;12.53;0.43;22.49
24-05-2021 05:30:00;0.22;14.86;0.45;24.63
24-05-2021 05:00:00;0.17;18.86;0.45;23.49
24-05-2021 04:30:00;0.16;12.14;0.11;13.39
24-05-2021 03:30:00;0.13;7.8;0.16;8.74
24-05-2021 03:00:00;0.12;9.14;0.0;10.12
24-05-2021 02:30:00;0.13;5.09;0.03;5.41
24-05-2021 02:00:00;0.12;4.74;0.0;5.03
24-05-2021 01:30:00;0.13;5.64;0.24;8.82
24-05-2021 01:00:00;0.12;6.52;0.0;7.94
24-05-2021 00:30:00;0.13;5.3;0.05;6.14
24-05-2021 00:00:00;0.14;6.52;0.0;7.11
23-05-2021 23:30:00;0.13;11.69;0.13;19.6
23-05-2021 23:00:00;0.15;17.71;0.05;25.55
23-05-2021 22:30:00;0.16;11.19;0.03;15.68
23-05-2021 22:00:00;0.15;10.17;0.0;13.46
23-05-2021 21:30:00;0.15;8.55;0.0;12.18
23-05-2021 21:00:00;0.15;8.93;0.0;13.33
23-05-2021 20:30:00;0.13;6.08;0.0;8.68
23-05-2021 20:00:00;0.13;4.78;0.0;7.02
23-05-2021 19:30:00;0.14;3.88;0.08;5.41
23-05-2021 19:00:00;0.13;5.2;0.0;7.19
23-05-2021 18:30:00;0.14;4.65;0.03;6.9
23-05-2021 18:00:00;0.14;3.86;0.03;5.36
23-05-2021 17:30:00;0.14;3.92;0.11;4.84
23-05-2021 17:00:00;0.14;3.65;0.08;5.58
23-05-2021 16:30:00;0.14;4.42;0.03;6.83
23-05-2021 16:00:00;0.15;4.3;0.0;6.64
23-05-2021 15:30:00;0.14;3.84;0.05;5.99
23-05-2021 15:00:00;0.15;4.49;0.03;5.43
23-05-2021 14:30:00;0.15;3.63;0.0;5.09
23-05-2021 14:00:00;0.15;4.3;0.0;6.06
23-05-2021 13:30:00;0.16;4.13;0.13;6.39
23-05-2021 13:00:00;0.16;5.45;0.13;9.01
23-05-2021 12:30:00;0.16;5.05;0.13;7.38
23-05-2021 12:00:00;0.16;5.93;0.19;8.47
23-05-2021 11:30:00;0.17;5.93;0.21;8.22
23-05-2021 11:00:00;0.16;6.58;0.19;9.66
23-05-2021 10:30:00;0.17;6.06;0.37;9.58
23-05-2021 10:00:00;0.19;8.61;0.24;14.25
23-05-2021 09:30:00;0.19;7.96;0.19;11.42
23-05-2021 09:00:00;0.16;8.61;0.21;14.76
23-05-2021 08:30:00;0.16;5.68;0.35;7.4
23-05-2021 08:00:00;0.16;5.99;0.32;8.53
23-05-2021 07:30:00;0.15;4.88;0.24;6.94
23-05-2021 07:00:00;0.14;4.15;0.29;5.16
23-05-2021 06:30:00;0.15;4.49;0.19;5.97
23-05-2021 05:30:00;0.17;7.31;0.05;8.8
23-05-2021 05:00:00;0.17;5.87;0.11;6.92
23-05-2021 04:30:00;0.16;4.44;0.19;4.49
23-05-2021 04:00:00;0.16;5.53;0.16;6.92
23-05-2021 03:30:00;0.16;6.43;0.35;7.67
23-05-2021 03:00:00;0.17;9.45;0.16;13.83
23-05-2021 02:30:00;0.16;8.97;0.16;13.98
23-05-2021 01:30:00;0.17;12.14;0.19;19.45
23-05-2021 01:00:00;0.17;13.48;0.24;22.59
23-05-2021 00:30:00;0.22;7.8;0.16;11.34
23-05-2021 00:00:00;0.24;16.14;0.53;46.47
22-05-2021 23:30:00;0.22;24.06;0.51;53.0
22-05-2021 23:00:00;0.22;19.68;0.29;36.09
22-05-2021 22:30:00;0.27;28.38;0.59;56.67
22-05-2021 22:00:00;0.36;0.0;0.93;84.02
22-05-2021 21:30:00;0.37;39.38;0.82;80.96
22-05-2021 21:00:00;0.27;25.74;0.48;46.11
22-05-2021 20:30:00;0.26;10.44;0.19;24.21
22-05-2021 20:00:00;0.27;14.55;0.35;31.59
22-05-2021 19:30:00;0.24;11.76;0.24;24.46
22-05-2021 19:00:00;0.26;9.75;0.35;23.58
22-05-2021 18:30:00;0.26;10.98;0.32;28.08
22-05-2021 18:00:00;0.26;18.38;0.45;39.24
22-05-2021 17:30:00;0.23;10.35;0.27;26.74
22-05-2021 17:00:00;0.31;11.95;0.51;37.45
22-05-2021 16:30:00;0.24;15.66;0.35;34.06
22-05-2021 16:00:00;0.24;15.66;0.29;32.84
22-05-2021 15:30:00;0.27;14.0;0.27;31.8
22-05-2021 15:00:00;0.23;16.89;0.43;34.18
22-05-2021 14:30:00;0.23;17.6;0.59;35.92
22-05-2021 14:00:00;0.26;12.87;0.64;33.76
22-05-2021 13:30:00;0.23;13.71;0.4;31.4
22-05-2021 13:00:00;0.27;22.95;0.8;54.62
22-05-2021 12:30:00;0.31;15.43;0.51;31.69
22-05-2021 12:00:00;0.22;16.64;0.4;37.91
22-05-2021 11:30:00;0.24;18.19;0.43;38.15
22-05-2021 11:00:00;0.23;48.46;1.94;108.09
22-05-2021 10:30:00;0.27;39.72;0.98;69.25
22-05-2021 10:00:00;0.24;16.7;0.45;37.48
22-05-2021 09:30:00;0.22;16.33;0.45;37.37
22-05-2021 09:00:00;0.24;18.3;0.4;37.79
22-05-2021 08:30:00;0.2;35.17;0.93;62.77
22-05-2021 08:00:00;0.22;15.99;0.35;30.64
22-05-2021 07:30:00;0.22;15.26;0.29;25.91
22-05-2021 07:00:00;0.19;9.87;0.16;16.05
22-05-2021 06:30:00;0.19;10.63;0.32;20.79
22-05-2021 06:00:00;0.2;11.7;0.35;21.99
22-05-2021 05:30:00;0.19;12.79;0.37;18.65
22-05-2021 04:30:00;0.16;4.19;0.19;5.53
22-05-2021 04:00:00;0.16;7.0;0.4;11.32
22-05-2021 03:30:00;0.17;5.6;0.43;8.84
22-05-2021 03:00:00;0.19;5.18;0.43;8.41
22-05-2021 02:30:00;0.17;5.58;0.48;8.57
22-05-2021 02:00:00;0.17;4.57;0.37;7.0
22-05-2021 01:30:00;0.19;6.2;0.4;10.94
22-05-2021 01:00:00;0.23;5.99;0.48;9.16
22-05-2021 00:30:00;0.19;5.28;0.43;9.33
22-05-2021 00:00:00;0.2;11.88;0.45;23.06
